"sn","bi2","n_tested","n_positive","positivity","lon","lat"
11570,"1. Agugu",5,2,0.4,3.93063187599182,7.37649965286255
11571,"1. Agugu",5,4,0.8,3.93407201766968,7.37665319442749
11572,"1. Agugu",1,0,0,3.93407797813416,7.37670516967773
11573,"1. Agugu",2,0,0,3.93222451210022,7.37951898574829
11574,"1. Agugu",3,0,0,3.93389177322388,7.37716817855835
11575,"1. Agugu",3,1,0.333333333333333,3.93389701843262,7.37667512893677
11576,"1. Agugu",2,0,0,3.93384671211243,7.37667512893677
11577,"1. Agugu",1,0,0,3.93063187599182,7.37649965286255
11578,"1. Agugu",2,0,0,3.9338173866272,7.37660884857178
11579,"1. Agugu",5,1,0.2,3.93063187599182,7.37649965286255
11582,"1. Agugu",2,0,0,3.9337522983551,7.38546752929688
11583,"1. Agugu",3,2,0.666666666666667,3.93190598487854,7.37615156173706
11584,"1. Agugu",2,0,0,3.9340398311615,7.37679529190063
11585,"1. Agugu",4,2,0.5,3.93031334877014,7.37549161911011
11586,"1. Agugu",1,0,0,3.93327522277832,7.37674903869629
11587,"1. Agugu",5,2,0.4,3.93327808380127,7.37682676315308
11588,"1. Agugu",2,0,0,3.93063187599182,7.37481451034546
11589,"1. Agugu",1,1,1,3.93158745765686,7.3764910697937
11590,"1. Agugu",2,0,0,3.93158745765686,7.37548017501831
11591,"1. Agugu",5,0,0,3.93318176269531,7.37682867050171
11592,"1. Agugu",5,1,0.2,3.92935752868652,7.37688398361206
11593,"1. Agugu",3,1,0.333333333333333,3.93318796157837,7.37682676315308
11596,"1. Agugu",4,0,0,3.93158745765686,7.37615442276001
11597,"1. Agugu",5,2,0.4,3.93379712104797,7.37628221511841
11598,"1. Agugu",3,0,0,3.93222451210022,7.37951898574829
11599,"1. Agugu",4,0,0,3.93361902236938,7.37508201599121
11601,"1. Agugu",4,1,0.25,3.93031334877014,7.37515449523926
11602,"1. Agugu",5,3,0.6,3.93508505821228,7.37848901748657
11603,"1. Agugu",2,0,0,3.93349885940552,7.38119316101074
11604,"1. Agugu",3,1,0.333333333333333,3.93265199661255,7.37999296188354
11605,"1. Agugu",1,0,0,3.93031334877014,7.37515449523926
11606,"1. Agugu",1,0,0,3.93031334877014,7.37515449523926
11607,"1. Agugu",5,1,0.2,3.93508672714233,7.37609148025513
11608,"1. Agugu",2,0,0,3.93404412269592,7.37637329101562
11609,"1. Agugu",2,1,0.5,3.93063187599182,7.37481451034546
11610,"1. Agugu",5,3,0.6,3.93063187599182,7.37481451034546
11611,"1. Agugu",3,1,0.333333333333333,3.93367290496826,7.37627172470093
11612,"1. Agugu",3,1,0.333333333333333,3.93429088592529,7.37787771224976
11613,"1. Agugu",5,0,0,3.93364357948303,7.37613487243652
11614,"1. Agugu",1,0,0,3.93515658378601,7.37609672546387
11615,"1. Agugu",4,0,0,3.93508672714233,7.37609148025513
11616,"1. Agugu",4,0,0,3.93460011482239,7.37631988525391
11617,"1. Agugu",5,4,0.8,3.9338173866272,7.37546062469482
11618,"1. Agugu",1,0,0,3.93479204177856,7.37633419036865
11619,"1. Agugu",4,0,0,3.9338173866272,7.37546062469482
11620,"1. Agugu",1,0,0,3.93505716323853,7.37608098983765
11621,"1. Agugu",1,0,0,3.934574842453,7.37642860412598
11622,"1. Agugu",3,0,0,3.93520188331604,7.37604379653931
11623,"1. Agugu",4,0,0,3.93484807014465,7.37587690353394
11624,"1. Agugu",3,0,0,3.93475294113159,7.37584495544434
11625,"1. Agugu",4,0,0,3.93480205535889,7.37583017349243
11626,"1. Agugu",5,0,0,3.93466472625732,7.37555837631226
11627,"1. Agugu",1,0,0,3.93572878837585,7.37948846817017
11629,"1. Agugu",5,0,0,3.93474864959717,7.37581539154053
11630,"1. Agugu",3,1,0.333333333333333,3.93771958351135,7.38051843643188
11631,"1. Agugu",2,1,0.5,3.93489193916321,7.3759503364563
11632,"1. Agugu",3,1,0.333333333333333,3.93465399742126,7.37542915344238
11634,"1. Agugu",3,1,0.333333333333333,3.93859601020813,7.37508201599121
11635,"1. Agugu",4,0,0,3.93116855621338,7.37619972229004
11636,"1. Agugu",1,1,1,3.9338173866272,7.37546062469482
11639,"1. Agugu",2,1,0.5,3.93222451210022,7.37951898574829
11640,"1. Agugu",5,2,0.4,3.93222451210022,7.37951898574829
11641,"1. Agugu",5,0,0,3.93404507637024,7.37529993057251
11642,"1. Agugu",1,0,0,3.93063187599182,7.37649965286255
11643,"1. Agugu",5,0,0,3.93415307998657,7.37513113021851
11644,"1. Agugu",3,1,0.333333333333333,3.93222451210022,7.37918186187744
11645,"1. Agugu",1,0,0,3.93222451210022,7.37918186187744
11646,"1. Agugu",1,0,0,3.93402004241943,7.3751916885376
11696,"1. Agugu",5,0,0,3.93396401405334,7.37827777862549
11698,"1. Agugu",4,3,0.75,3.93420004844666,7.37800788879395
11699,"1. Agugu",1,0,0,3.93390560150146,7.37827587127686
11700,"1. Agugu",4,1,0.25,3.93380570411682,7.3782958984375
11703,"1. Agugu",2,0,0,3.93193125724792,7.37967157363892
11704,"1. Agugu",3,0,0,3.93482637405396,7.38219833374023
11707,"1. Agugu",2,0,0,3.93344831466675,7.37846708297729
11708,"1. Agugu",5,0,0,3.93360137939453,7.378493309021
11709,"1. Agugu",1,0,0,3.92816400527954,7.38036632537842
11710,"1. Agugu",2,1,0.5,3.9285032749176,7.38045978546143
11711,"1. Agugu",5,0,0,3.9338173866272,7.37849426269531
11712,"1. Agugu",3,0,0,3.9333119392395,7.37872219085693
11713,"1. Agugu",5,0,0,3.9333119392395,7.37872219085693
11714,"1. Agugu",2,0,0,3.93331694602966,7.37879991531372
11715,"1. Agugu",2,0,0,3.93318009376526,7.3821907043457
11717,"1. Agugu",2,0,0,3.93604731559753,7.37918186187744
11718,"1. Agugu",5,0,0,3.93280911445618,7.37903594970703
11719,"1. Agugu",2,0,0,3.93572878837585,7.37948846817017
11721,"1. Agugu",5,0,0,3.93257999420166,7.37916994094849
11722,"1. Agugu",2,2,1,3.93268990516663,7.37915706634521
11723,"1. Agugu",3,0,0,3.93273711204529,7.37915706634521
11724,"1. Agugu",4,0,0,3.93261790275574,7.37930202484131
11725,"1. Agugu",1,0,0,3.93510675430298,7.38227558135986
11727,"1. Agugu",3,2,0.666666666666667,3.93236565589905,7.37941837310791
11728,"1. Agugu",3,0,0,3.93242311477661,7.37916803359985
11729,"1. Agugu",4,0,0,3.93233394622803,7.37906408309937
11730,"1. Agugu",1,0,0,3.93240690231323,7.37919187545776
11731,"1. Agugu",2,0,0,3.93269920349121,7.380699634552
11732,"1. Agugu",5,0,0,3.92999458312988,7.37919044494629
11733,"1. Agugu",2,0,0,3.93222451210022,7.37951898574829
11734,"1. Agugu",2,0,0,3.93222451210022,7.37951898574829
11735,"1. Agugu",5,0,0,3.9338173866272,7.37849426269531
11736,"1. Agugu",2,0,0,3.9338173866272,7.3792781829834
11737,"1. Agugu",5,1,0.2,3.93267774581909,7.37923812866211
11738,"1. Agugu",1,0,0,3.92774558067322,7.38025140762329
11739,"1. Agugu",5,1,0.2,3.93207502365112,7.3795862197876
11740,"1. Agugu",3,0,0,3.9287440776825,7.37700700759888
15664,"1. Agugu",1,0,0,3.92904329299927,7.38187122344971
16030,"1. Agugu",3,0,0,3.93302702903748,7.38477659225464
20001,"1. Agugu",4,0,0,3.92107629776001,7.3863582611084
20002,"1. Agugu",4,1,0.25,3.92107629776001,7.3863582611084
20003,"1. Agugu",1,0,0,3.92090702056885,7.38531494140625
20004,"1. Agugu",4,0,0,3.92098546028137,7.38532304763794
20005,"1. Agugu",4,0,0,3.92103695869446,7.38536548614502
20006,"1. Agugu",3,0,0,3.92137408256531,7.38533496856689
20007,"1. Agugu",2,0,0,3.92121005058289,7.38540363311768
20008,"1. Agugu",2,0,0,3.92815661430359,7.38125038146973
20010,"1. Agugu",4,0,0,3.92139601707458,7.38500213623047
20011,"1. Agugu",5,3,0.6,3.92000222206116,7.38590097427368
20012,"1. Agugu",5,0,0,3.92157626152039,7.38527250289917
20013,"1. Agugu",5,1,0.2,3.92167806625366,7.38544702529907
20014,"1. Agugu",1,0,0,3.92024993896484,7.38617324829102
20015,"1. Agugu",1,0,0,3.9216411113739,7.38537693023682
20016,"1. Agugu",3,0,0,3.92138838768005,7.38514995574951
20017,"1. Agugu",1,0,0,3.92163896560669,7.38533687591553
20018,"1. Agugu",1,0,0,3.92139482498169,7.38501739501953
20019,"1. Agugu",1,0,0,3.92139482498169,7.38500690460205
20020,"1. Agugu",5,1,0.2,3.92149710655212,7.38529825210571
20021,"1. Agugu",3,0,0,3.92107629776001,7.3852744102478
20022,"1. Agugu",5,2,0.4,3.92145609855652,7.38433790206909
20023,"1. Agugu",2,0,0,3.9216001033783,7.38518381118774
20028,"1. Agugu",2,0,0,3.92175197601318,7.38544797897339
20030,"1. Agugu",1,0,0,3.92138409614563,7.38495302200317
20031,"1. Agugu",1,0,0,3.92012071609497,7.38636636734009
20033,"1. Agugu",4,0,0,3.92126536369324,7.38514804840088
20034,"1. Agugu",1,0,0,3.92139482498169,7.3860182762146
20036,"1. Agugu",3,0,0,3.92107629776001,7.3863582611084
20037,"1. Agugu",1,0,0,3.92175698280334,7.38498783111572
20038,"1. Agugu",1,0,0,3.92176294326782,7.38483285903931
20040,"1. Agugu",1,0,0,3.92184615135193,7.38476657867432
20041,"1. Agugu",3,2,0.666666666666667,3.92176198959351,7.38426876068115
20042,"1. Agugu",3,0,0,3.9217894077301,7.38487768173218
20043,"1. Agugu",3,1,0.333333333333333,3.92175698280334,7.38498830795288
20044,"1. Agugu",1,0,0,3.92178416252136,7.38529300689697
20045,"1. Agugu",9,0,0,3.92168521881104,7.38533973693848
20046,"1. Agugu",3,0,0,3.92139482498169,7.3860182762146
20047,"1. Agugu",8,0,0,3.92122507095337,7.3847918510437
20048,"1. Agugu",1,0,0,3.92164492607117,7.38475656509399
20049,"1. Agugu",1,0,0,3.92130208015442,7.38501119613647
20052,"1. Agugu",1,0,0,3.92875933647156,7.38120269775391
20053,"1. Agugu",1,0,0,3.92359781265259,7.38163614273071
20054,"1. Agugu",2,1,0.5,3.92375707626343,7.3827428817749
20056,"1. Agugu",1,0,0,3.92359781265259,7.38163614273071
20057,"1. Agugu",1,0,0,3.92426133155823,7.37992572784424
20059,"1. Agugu",1,0,0,3.92298722267151,7.38229656219482
20060,"1. Agugu",4,0,0,3.92235040664673,7.38129091262817
20061,"1. Agugu",2,0,0,3.92426133155823,7.38160276412964
20062,"1. Agugu",3,0,0,3.92426133155823,7.38161468505859
20063,"1. Agugu",2,0,0,3.92356324195862,7.38258981704712
20064,"1. Agugu",3,0,0,3.92426133155823,7.38145065307617
20065,"1. Agugu",1,0,0,3.92321538925171,7.38143491744995
20066,"1. Agugu",1,0,0,3.92266869544983,7.38196229934692
20067,"1. Agugu",1,0,0,3.92344570159912,7.38145065307617
20069,"1. Agugu",1,0,0,3.92336010932922,7.38197708129883
20071,"1. Agugu",1,0,0,3.92362427711487,7.38301086425781
20072,"1. Agugu",3,0,0,3.92370915412903,7.38304805755615
20074,"1. Agugu",1,0,0,3.92380380630493,7.3839054107666
20075,"1. Agugu",16,0,0,3.92107629776001,7.38096475601196
20076,"1. Agugu",3,0,0,3.92370915412903,7.38304805755615
20077,"1. Agugu",3,0,0,3.92322492599487,7.38280487060547
20080,"1. Agugu",1,0,0,3.92382717132568,7.38390970230103
20081,"1. Agugu",3,0,0,3.92351794242859,7.38390302658081
20083,"1. Agugu",2,0,0,3.92337608337402,7.38305902481079
20084,"1. Agugu",3,0,0,3.92342495918274,7.38311290740967
20085,"1. Agugu",3,0,0,3.92342495918274,7.38311290740967
20086,"1. Agugu",1,0,0,3.9230432510376,7.38176536560059
20087,"1. Agugu",1,0,0,3.92394280433655,7.37622117996216
20088,"1. Agugu",3,0,0,3.92305421829224,7.38195419311523
20089,"1. Agugu",3,0,0,3.92342495918274,7.38311290740967
20090,"1. Agugu",2,0,0,3.92342591285706,7.38311290740967
20091,"1. Agugu",3,0,0,3.92342495918274,7.38311290740967
20092,"1. Agugu",2,0,0,3.929368019104,7.37932062149048
20093,"1. Agugu",1,0,0,3.92585372924805,7.37959146499634
20094,"1. Agugu",1,0,0,3.92936491966248,7.3794322013855
20095,"1. Agugu",4,0,0,3.92744636535645,7.37935829162598
20096,"1. Agugu",2,0,0,3.92927813529968,7.38450813293457
20097,"1. Agugu",5,1,0.2,3.92298722267151,7.38229656219482
20098,"1. Agugu",4,0,0,3.92949295043945,7.3789324760437
20100,"1. Agugu",1,0,0,3.92776489257812,7.38596248626709
20101,"1. Agugu",5,0,0,3.92953324317932,7.37872934341431
20102,"1. Agugu",2,1,0.5,3.92953324317932,7.37872934341431
20103,"1. Agugu",4,0,0,3.92426133155823,7.38700437545776
20104,"1. Agugu",1,0,0,3.9276397228241,7.38183116912842
20105,"1. Agugu",3,0,0,3.92929649353027,7.37833547592163
20106,"1. Agugu",2,0,0,3.92426133155823,7.37760496139526
20107,"1. Agugu",1,0,0,3.92426133155823,7.37687015533447
20108,"1. Agugu",6,0,0,3.92920470237732,7.37869548797607
20109,"1. Agugu",1,0,0,3.92330718040466,7.38325548171997
20110,"1. Agugu",1,0,0,3.92776489257812,7.38191747665405
20111,"1. Agugu",1,0,0,3.92953586578369,7.37846422195435
20112,"1. Agugu",1,0,0,3.92776489257812,7.38596248626709
20113,"1. Agugu",3,0,0,3.92945599555969,7.37847185134888
20114,"1. Agugu",1,0,0,3.9294068813324,7.37848711013794
20115,"1. Agugu",4,1,0.25,3.92953324317932,7.37872934341431
20116,"1. Agugu",1,1,1,3.92330574989319,7.38162231445312
20117,"1. Agugu",5,1,0.2,3.92266869544983,7.37589502334595
20119,"1. Agugu",2,0,0,3.92967629432678,7.375159740448
20120,"1. Agugu",4,0,0,3.93027329444885,7.37867832183838
20121,"1. Agugu",3,0,0,3.92426133155823,7.3787317276001
20122,"1. Agugu",2,0,0,3.92940044403076,7.37940216064453
20123,"1. Agugu",2,0,0,3.93009948730469,7.37896394729614
20124,"1. Agugu",3,0,0,3.93222451210022,7.37951898574829
20126,"1. Agugu",2,0,0,3.93033599853516,7.3791389465332
20128,"1. Agugu",2,0,0,3.9298849105835,7.38843822479248
20129,"1. Agugu",1,0,0,3.93012547492981,7.38951873779297
20130,"1. Agugu",3,0,0,3.92995309829712,7.3884129524231
20131,"1. Agugu",3,0,0,3.92996525764465,7.38866472244263
20132,"1. Agugu",2,0,0,3.92986011505127,7.38860130310059
20133,"1. Agugu",1,0,0,3.92981600761414,7.38968420028687
20134,"1. Agugu",5,0,0,3.92689728736877,7.37948131561279
20135,"1. Agugu",3,0,0,3.93016529083252,7.38901138305664
20136,"1. Agugu",4,0,0,3.92903900146484,7.38797378540039
20137,"1. Agugu",4,0,0,3.92992210388184,7.38867282867432
20138,"1. Agugu",3,0,0,3.92996525764465,7.38866472244263
20143,"1. Agugu",3,0,0,3.92812991142273,7.39028120040894
20144,"1. Agugu",2,1,0.5,3.9288489818573,7.37576198577881
20145,"1. Agugu",1,0,0,3.92910861968994,7.38826847076416
20146,"1. Agugu",1,0,0,3.92898607254028,7.37548780441284
20147,"1. Agugu",4,0,0,3.92935848236084,7.38893604278564
20148,"1. Agugu",3,0,0,3.92940759658813,7.38887596130371
20149,"1. Agugu",3,0,0,3.92727708816528,7.38073635101318
20150,"1. Agugu",5,0,0,3.92951583862305,7.38905811309814
20153,"1. Agugu",5,0,0,3.92911958694458,7.38815975189209
20154,"1. Agugu",3,0,0,3.92897439002991,7.38803243637085
20155,"1. Agugu",2,0,0,3.92903900146484,7.38763666152954
20156,"1. Agugu",5,0,0,3.92897439002991,7.38803243637085
20157,"1. Agugu",2,0,0,3.9292528629303,7.38809967041016
20158,"1. Agugu",1,0,0,3.92903900146484,7.38763666152954
20159,"1. Agugu",3,0,0,3.92903900146484,7.38797378540039
20161,"1. Agugu",4,0,0,3.92897701263428,7.38821172714233
20162,"1. Agugu",2,0,0,3.92898631095886,7.37548828125
20164,"1. Agugu",4,0,0,3.93340992927551,7.38468027114868
20165,"1. Agugu",2,0,0,3.92331504821777,7.3843092918396
20166,"1. Agugu",2,0,0,3.92712783813477,7.38221836090088
20167,"1. Agugu",3,0,0,3.92426133155823,7.37958860397339
20168,"1. Agugu",3,0,0,3.92291498184204,7.37826490402222
20169,"1. Agugu",1,0,0,3.92264676094055,7.37866163253784
20170,"1. Agugu",1,0,0,3.92264723777771,7.37862348556519
20171,"1. Agugu",3,0,0,3.92263603210449,7.37859773635864
20172,"1. Agugu",1,0,0,3.92394280433655,7.37622117996216
20173,"1. Agugu",3,0,0,3.92394280433655,7.37622117996216
20175,"1. Agugu",3,0,0,3.92426133155823,7.37958860397339
20176,"1. Agugu",4,0,0,3.92457985877991,7.37924909591675
20177,"1. Agugu",4,2,0.5,3.92426133155823,7.37958860397339
20178,"1. Agugu",1,1,1,3.92107629776001,7.3822546005249
20180,"1. Agugu",1,0,0,3.9229781627655,7.37897062301636
20181,"1. Agugu",1,0,0,3.92280149459839,7.37913084030151
20183,"1. Agugu",1,0,0,3.92273211479187,7.37894010543823
20184,"1. Agugu",2,0,0,3.92356324195862,7.38258981704712
20185,"1. Agugu",1,0,0,3.92553520202637,7.37721824645996
20187,"1. Agugu",5,1,0.2,3.92242503166199,7.3784499168396
20188,"1. Agugu",1,0,0,3.92231702804565,7.37859582901001
20189,"1. Agugu",1,0,0,3.92270421981812,7.37805366516113
20190,"1. Agugu",3,0,0,3.92249083518982,7.37803983688354
20191,"1. Agugu",2,0,0,3.92744636535645,7.38229656219482
20192,"1. Agugu",3,0,0,3.92357182502747,7.37837314605713
20193,"1. Agugu",2,0,0,3.92286133766174,7.37735366821289
20195,"1. Agugu",5,1,0.2,3.92219185829163,7.37793350219727
20199,"1. Agugu",4,1,0.25,3.92236161231995,7.37838315963745
20200,"1. Agugu",5,0,0,3.92351722717285,7.37833881378174
20201,"1. Agugu",1,0,0,3.92330574989319,7.37993431091309
20202,"1. Agugu",1,0,0,3.92330574989319,7.38263082504272
20203,"1. Agugu",1,0,0,3.92234492301941,7.37840986251831
20204,"1. Agugu",1,0,0,3.92252850532532,7.37855958938599
20205,"1. Agugu",3,0,0,3.92394280433655,7.37867307662964
20206,"1. Agugu",3,1,0.333333333333333,3.91988611221313,7.37695932388306
20207,"1. Agugu",3,0,0,3.9199481010437,7.37705039978027
20208,"1. Agugu",1,0,0,3.92171335220337,7.37590360641479
20210,"1. Agugu",2,0,0,3.92043900489807,7.37625122070312
20211,"1. Agugu",1,0,0,3.91950702667236,7.37731885910034
20212,"1. Agugu",2,1,0.5,3.91994428634644,7.37786722183228
20213,"1. Agugu",1,0,0,3.9238076210022,7.376549243927
20214,"1. Agugu",3,0,0,3.92266869544983,7.3769063949585
20215,"1. Agugu",3,0,0,3.9197199344635,7.37801790237427
20216,"1. Agugu",1,0,0,3.92266869544983,7.3769063949585
20217,"1. Agugu",2,0,0,3.92842602729797,7.38127613067627
20218,"1. Agugu",1,0,0,3.92316770553589,7.38013553619385
20219,"1. Agugu",5,0,0,3.91953492164612,7.3781886100769
20220,"1. Agugu",2,0,0,3.92290353775024,7.37985944747925
20221,"1. Agugu",1,0,0,3.92486333847046,7.38190603256226
20222,"1. Agugu",2,0,0,3.91935467720032,7.37825775146484
20223,"1. Agugu",3,0,0,3.92075777053833,7.37824010848999
20224,"1. Agugu",2,0,0,3.92298722267151,7.3782377243042
20225,"1. Agugu",1,0,0,3.91997742652893,7.37803220748901
20226,"1. Agugu",1,0,0,3.91932773590088,7.37821865081787
20227,"1. Agugu",2,0,0,3.92426133155823,7.3779034614563
20228,"1. Agugu",3,0,0,3.92266869544983,7.37757778167725
20229,"1. Agugu",3,1,0.333333333333333,3.91924118995667,7.37812852859497
20230,"1. Agugu",2,0,0,3.92362427711487,7.37588119506836
20231,"1. Agugu",3,0,0,3.91990876197815,7.37775182723999
20232,"1. Agugu",2,0,0,3.92577743530273,7.37818336486816
20233,"1. Agugu",2,0,0,3.92712783813477,7.38360834121704
20234,"1. Agugu",2,0,0,3.91924118995667,7.37812852859497
20235,"1. Agugu",2,0,0,3.92341899871826,7.38036918640137
20236,"1. Agugu",1,0,0,3.91847896575928,7.37825489044189
20237,"1. Agugu",1,0,0,3.91909408569336,7.37838411331177
20238,"1. Agugu",2,0,0,3.91909408569336,7.37838411331177
20239,"1. Agugu",2,0,0,3.91909408569336,7.37838411331177
20240,"1. Agugu",4,2,0.5,3.91968250274658,7.37788057327271
20241,"1. Agugu",2,1,0.5,3.91965270042419,7.37716150283813
20243,"1. Agugu",1,0,0,3.93023777008057,7.38751888275146
20244,"1. Agugu",4,0,0,3.92993807792664,7.3878231048584
20245,"1. Agugu",3,0,0,3.92905879020691,7.38798427581787
20246,"1. Agugu",2,0,0,3.93004393577576,7.38778591156006
20247,"1. Agugu",3,0,0,3.92899537086487,7.38790512084961
20248,"1. Agugu",4,0,0,3.92967629432678,7.38782072067261
20250,"1. Agugu",3,0,0,3.92758393287659,7.38778686523438
20251,"1. Agugu",5,2,0.4,3.92755603790283,7.38773393630981
20252,"1. Agugu",5,0,0,3.92751789093018,7.38769912719727
20253,"1. Agugu",4,0,0,3.9280834197998,7.38899326324463
20254,"1. Agugu",1,0,0,3.92778396606445,7.38769817352295
20255,"1. Agugu",1,0,0,3.9280834197998,7.38766002655029
20256,"1. Agugu",1,0,0,3.92824387550354,7.3874773979187
20257,"1. Agugu",5,0,0,3.92826700210571,7.38746356964111
20258,"1. Agugu",2,0,0,3.92826700210571,7.38746356964111
20259,"1. Agugu",1,0,0,3.92875289916992,7.38753700256348
20260,"1. Agugu",4,0,0,3.92809557914734,7.38764476776123
20261,"1. Agugu",1,0,0,3.92999458312988,7.38797330856323
20262,"1. Agugu",5,0,0,3.92990660667419,7.3872447013855
20263,"1. Agugu",4,0,0,3.92999458312988,7.38734006881714
20264,"1. Agugu",5,0,0,3.92997527122498,7.38737821578979
20265,"1. Agugu",1,0,0,3.92982649803162,7.38884258270264
20266,"1. Agugu",1,0,0,3.92889404296875,7.38757276535034
20267,"1. Agugu",2,0,0,3.92903900146484,7.38797378540039
20268,"1. Agugu",1,0,0,3.92906832695007,7.38803243637085
20269,"1. Agugu",1,0,0,3.92919778823853,7.38820028305054
20270,"1. Agugu",4,0,0,3.92895126342773,7.38798093795776
20271,"1. Agugu",3,0,0,3.92989301681519,7.38673877716064
20272,"1. Agugu",1,0,0,3.92394280433655,7.38696813583374
20273,"1. Agugu",2,1,0.5,3.9296498298645,7.38692855834961
20274,"1. Agugu",1,1,1,3.92956590652466,7.38685512542725
20275,"1. Agugu",4,0,0,3.92946243286133,7.38674688339233
20276,"1. Agugu",1,0,0,3.92680931091309,7.38394832611084
20277,"1. Agugu",2,0,0,3.92960000038147,7.38660383224487
20278,"1. Agugu",1,0,0,3.92362427711487,7.38431310653687
20279,"1. Agugu",1,0,0,3.92935848236084,7.38667678833008
20280,"1. Agugu",1,0,0,3.92918634414673,7.38623237609863
20282,"1. Agugu",4,1,0.25,3.92913722991943,7.38637590408325
20283,"1. Agugu",3,0,0,3.9284999370575,7.38633108139038
20284,"1. Agugu",4,0,0,3.92840194702148,7.38262510299683
20285,"1. Agugu",3,0,0,3.92394280433655,7.38262510299683
20286,"1. Agugu",2,0,0,3.92869830131531,7.38610458374023
20290,"1. Agugu",1,0,0,3.93063187599182,7.38543653488159
20291,"1. Agugu",1,0,0,3.92830538749695,7.38577938079834
20292,"1. Agugu",3,1,0.333333333333333,3.92996644973755,7.38493204116821
20293,"1. Agugu",4,0,0,3.92831540107727,7.38599348068237
20294,"1. Agugu",2,0,0,3.92828941345215,7.38577079772949
20295,"1. Agugu",1,0,0,3.92811584472656,7.38599061965942
20296,"1. Agugu",1,0,0,3.92922234535217,7.38602352142334
20297,"1. Agugu",4,0,0,3.92931485176086,7.38599061965942
20299,"1. Agugu",1,0,0,3.92912721633911,7.38583850860596
20300,"1. Agugu",3,1,0.333333333333333,3.92909169197083,7.38594150543213
20302,"1. Agugu",1,0,0,3.93190598487854,7.38525199890137
20303,"1. Agugu",3,0,0,3.93190598487854,7.38610982894897
20304,"1. Agugu",2,0,0,3.92840194702148,7.38262510299683
20305,"1. Agugu",2,0,0,3.92961931228638,7.3869161605835
20306,"1. Agugu",2,0,0,3.92840242385864,7.39067649841309
20307,"1. Agugu",1,0,0,3.92840194702148,7.3868613243103
20309,"1. Agugu",4,0,0,3.92903900146484,7.38763666152954
20310,"1. Agugu",5,1,0.2,3.92957925796509,7.38690185546875
20314,"1. Agugu",1,0,0,3.92935752868652,7.38628578186035
20315,"1. Agugu",2,0,0,3.92903900146484,7.38696241378784
20316,"1. Agugu",1,0,0,3.92903232574463,7.38640165328979
20317,"1. Agugu",1,0,0,3.92651152610779,7.38423538208008
20318,"1. Agugu",2,0,0,3.92680931091309,7.38394832611084
20319,"1. Agugu",4,0,0,3.92871952056885,7.38653945922852
20320,"1. Agugu",5,1,0.2,3.9280834197998,7.38697099685669
20321,"1. Agugu",3,0,0,3.92870807647705,7.38661909103394
20324,"1. Agugu",4,0,0,3.92776489257812,7.38764810562134
20325,"1. Agugu",1,0,0,3.92875194549561,7.38126087188721
20326,"1. Agugu",5,0,0,3.92876505851746,7.38693809509277
20327,"1. Agugu",1,0,0,3.92872071266174,7.38696527481079
20328,"1. Agugu",3,0,0,3.92876505851746,7.38693809509277
20329,"1. Agugu",3,1,0.333333333333333,3.9280366897583,7.38624954223633
20330,"1. Agugu",3,0,0,3.93286180496216,7.38355827331543
20331,"1. Agugu",2,0,0,3.93286180496216,7.38355827331543
20332,"1. Agugu",1,0,0,3.92844700813293,7.3869891166687
20334,"1. Agugu",2,0,0,3.92871189117432,7.38715028762817
20335,"1. Agugu",3,0,0,3.92872071266174,7.38797664642334
20336,"1. Agugu",1,0,0,3.92876505851746,7.38701629638672
20337,"1. Agugu",1,0,0,3.92880511283875,7.3870701789856
20338,"1. Agugu",2,0,0,3.92840194702148,7.38730525970459
20339,"1. Agugu",1,0,0,3.92877292633057,7.38706684112549
20340,"1. Agugu",1,0,0,3.92840194702148,7.38663101196289
20341,"1. Agugu",4,0,0,3.92891502380371,7.38684177398682
20342,"1. Agugu",2,0,0,3.92891502380371,7.38684177398682
20343,"1. Agugu",4,1,0.25,3.92903900146484,7.38763666152954
20344,"1. Agugu",4,1,0.25,3.9290132522583,7.38689041137695
20345,"1. Agugu",3,0,0,3.92840194702148,7.39067649841309
20346,"1. Agugu",1,0,0,3.92840194702148,7.38730525970459
20347,"1. Agugu",1,0,0,3.92840194702148,7.39067649841309
20349,"1. Agugu",1,0,0,3.92903900146484,7.38426876068115
20350,"1. Agugu",1,0,0,3.92860102653503,7.38378000259399
20351,"1. Agugu",3,0,0,3.92967629432678,7.3842601776123
20352,"1. Agugu",1,0,0,3.93190598487854,7.38525199890137
20353,"1. Agugu",2,0,0,3.92887806892395,7.3842601776123
20354,"1. Agugu",3,0,0,3.92903900146484,7.38258075714111
20356,"1. Agugu",1,0,0,3.92922902107239,7.38427877426147
20357,"1. Agugu",2,0,0,3.92892074584961,7.38474750518799
20360,"1. Agugu",0,0,NA,3.92917418479919,7.38477611541748
20361,"1. Agugu",3,0,0,3.92922806739807,7.38460493087769
20362,"1. Agugu",3,0,0,3.92913675308228,7.38458633422852
20363,"1. Agugu",3,0,0,3.92915201187134,7.38475465774536
20364,"1. Agugu",1,0,0,3.92903900146484,7.38595151901245
20366,"1. Agugu",4,1,0.25,3.92997932434082,7.38469839096069
20367,"1. Agugu",1,0,0,3.92649078369141,7.38428831100464
20368,"1. Agugu",4,0,0,3.92925143241882,7.38492393493652
20369,"1. Agugu",3,1,0.333333333333333,3.92930936813354,7.3848705291748
20370,"1. Agugu",2,0,0,3.9294490814209,7.38944911956787
